sample_id,feature,norm_abundance,collection_date,parents,group,hpf,stage,leachate,leachate_mgL,spawn_night,reads,% of reads,order,family,genus,species,genus_species,presence,prevalence,abundance
123C14,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Nautella;__,0.0089728594128687,2024-07-06,123,C14,14,earlygastrula,control,0,July 6th,1187330,0.89%,Rhodobacterales,Rhodobacteraceae,Nautella,NA,Nautella NA,1,no,yes
123C14,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas_phenolica,0.00247087675011871,2024-07-06,123,C14,14,earlygastrula,control,0,July 6th,1187330,0.89%,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas_phenolica,Pseudoalteromonas Pseudoalteromonas_phenolica,1,no,yes
123C14,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_III;g__Clade_III;__,3.70014821149225e-5,2024-07-06,123,C14,14,earlygastrula,control,0,July 6th,1187330,0.89%,SAR11_clade,Clade_III,Clade_III,NA,Clade_III NA,1,no,yes
123C14,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Litoribrevibacter;s__Litoribrevibacter_euphylliae,0.0675955409102776,2024-07-06,123,C14,14,earlygastrula,control,0,July 6th,1187330,0.89%,Oceanospirillales,Saccharospirillaceae,Litoribrevibacter,Litoribrevibacter_euphylliae,Litoribrevibacter Litoribrevibacter_euphylliae,1,no,yes
123C14,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__,5.96134989629307e-5,2024-07-06,123,C14,14,earlygastrula,control,0,July 6th,1187330,0.89%,Cellvibrionales,Spongiibacteraceae,Spongiibacter,NA,Spongiibacter NA,1,yes,yes
123C14,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22;f__JGI_0000069-P22;g__JGI_0000069-P22;s__uncultured_bacterium,0.0289659935822985,2024-07-06,123,C14,14,earlygastrula,control,0,July 6th,1187330,0.89%,JGI_0000069-P22,JGI_0000069-P22,JGI_0000069-P22,uncultured_bacterium,JGI_0000069-P22 uncultured_bacterium,1,yes,yes
123C14,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;s__unidentified_marine,5.55022231723837e-5,2024-07-06,123,C14,14,earlygastrula,control,0,July 6th,1187330,0.89%,SAR11_clade,Clade_II,Clade_II,unidentified_marine,Clade_II unidentified_marine,1,yes,yes
123C14,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus,2.0967506531789e-4,2024-07-06,123,C14,14,earlygastrula,control,0,July 6th,1187330,0.89%,Rhodobacterales,Rhodobacteraceae,Tropicibacter,Tropicibacter_phthalicicus,Tropicibacter Tropicibacter_phthalicicus,1,no,yes
123C14,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella;__,0,2024-07-06,123,C14,14,earlygastrula,control,0,July 6th,1187330,0.89%,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,NA,Escherichia-Shigella NA,0,no,yes
123C14,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Limimaricola;__,0,2024-07-06,123,C14,14,earlygastrula,control,0,July 6th,1187330,0.89%,Rhodobacterales,Rhodobacteraceae,Limimaricola,NA,Limimaricola NA,0,no,yes
123C14,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__uncultured_Colwelliaceae,0.00941276592245723,2024-07-06,123,C14,14,earlygastrula,control,0,July 6th,1187330,0.89%,Alteromonadales,Colwelliaceae,Thalassotalea,uncultured_Colwelliaceae,Thalassotalea uncultured_Colwelliaceae,1,yes,yes
123C14,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__uncultured_marine,0.00145744726774889,2024-07-06,123,C14,14,earlygastrula,control,0,July 6th,1187330,0.89%,Alteromonadales,Colwelliaceae,Thalassotalea,uncultured_marine,Thalassotalea uncultured_marine,1,no,yes
123C14,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;s__uncultured_bacterium,9.45593431825797e-5,2024-07-06,123,C14,14,earlygastrula,control,0,July 6th,1187330,0.89%,Flavobacteriales,Flavobacteriaceae,Aquibacter,uncultured_bacterium,Aquibacter uncultured_bacterium,1,yes,yes
123C14,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oleiphilaceae;g__Oleiphilus;s__Oleiphilus_sp.,5.7557861067657e-4,2024-07-06,123,C14,14,earlygastrula,control,0,July 6th,1187330,0.89%,Oceanospirillales,Oleiphilaceae,Oleiphilus,Oleiphilus_sp.,Oleiphilus Oleiphilus_sp.,1,yes,yes
123C14,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_montiporae,2.6106601269973e-4,2024-07-06,123,C14,14,earlygastrula,control,0,July 6th,1187330,0.89%,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea_montiporae,Thalassotalea Thalassotalea_montiporae,1,yes,yes
123C14,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;__,3.9057120010196e-5,2024-07-06,123,C14,14,earlygastrula,control,0,July 6th,1187330,0.89%,Rhodobacterales,Rhodobacteraceae,Cognatishimia,NA,Cognatishimia NA,1,yes,yes
123C14,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Marine_Methylotrophic_Group_3;s__uncultured_bacterium,0,2024-07-06,123,C14,14,earlygastrula,control,0,July 6th,1187330,0.89%,Nitrosococcales,Methylophagaceae,Marine_Methylotrophic_Group_3,uncultured_bacterium,Marine_Methylotrophic_Group_3 uncultured_bacterium,0,yes,yes
123C14,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium,0.00102781894763674,2024-07-06,123,C14,14,earlygastrula,control,0,July 6th,1187330,0.89%,Rhodobacterales,Rhodobacteraceae,Cognatishimia,uncultured_bacterium,Cognatishimia uncultured_bacterium,1,yes,yes
123C14,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonadaceae;__,0,2024-07-06,123,C14,14,earlygastrula,control,0,July 6th,1187330,0.89%,Alteromonadales,Alteromonadaceae,Alteromonadaceae,NA,Alteromonadaceae NA,0,yes,yes
123C14,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__Tenacibaculum_litopenaei,2.5284346111863e-4,2024-07-06,123,C14,14,earlygastrula,control,0,July 6th,1187330,0.89%,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum_litopenaei,Tenacibaculum Tenacibaculum_litopenaei,1,yes,yes
123C14,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_loyana,0,2024-07-06,123,C14,14,earlygastrula,control,0,July 6th,1187330,0.89%,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea_loyana,Thalassotalea Thalassotalea_loyana,0,yes,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio_fortis,0.0487698104843179,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Vibrionales,Vibrionaceae,Vibrio,Vibrio_fortis,Vibrio Vibrio_fortis,1,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Thalassolituus;s__uncultured_bacterium,0.00202076175699139,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Oceanospirillales,Saccharospirillaceae,Thalassolituus,uncultured_bacterium,Thalassolituus uncultured_bacterium,1,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__uncultured;s__uncultured_Oceanospirillaceae,6.501902545347e-4,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Oceanospirillales,Saccharospirillaceae,uncultured,uncultured_Oceanospirillaceae,uncultured uncultured_Oceanospirillaceae,1,no,yes
123C4,d__Bacteria;__;__;__;__;__;__,0.0780523846466438,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,NA,NA,NA,NA,NA NA,1,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter;s__Aestuariibacter_aggregatus,0.00475266910488012,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Alteromonadales,Alteromonadaceae,Aestuariibacter,Aestuariibacter_aggregatus,Aestuariibacter Aestuariibacter_aggregatus,1,no,yes
123C4,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__,0,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Flavobacteriales,Flavobacteriaceae,Kordia,NA,Kordia NA,0,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;__;__,7.4624108759097e-4,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Rhodobacterales,Rhodobacteraceae,NA,NA,NA NA,1,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;__;__,0.00350216114374377,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Alteromonadales,Pseudoalteromonadaceae,NA,NA,NA NA,1,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__,0,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,NA,NA,NA,NA,NA NA,0,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Algicola;__,6.3356607189035e-4,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Alteromonadales,Pseudoalteromonadaceae,Algicola,NA,Algicola NA,1,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Amphritea;s__uncultured_bacterium,9.23565702464073e-5,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Oceanospirillales,Nitrincolaceae,Amphritea,uncultured_bacterium,Amphritea uncultured_bacterium,1,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Terasakiellaceae;g__Terasakiella;s__uncultured_bacterium,0,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Rhodospirillales,Terasakiellaceae,Terasakiella,uncultured_bacterium,Terasakiella uncultured_bacterium,0,yes,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;__,8.4598618345709e-4,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Alteromonadales,Colwelliaceae,Thalassotalea,NA,Thalassotalea NA,1,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Shimia;__,1.0159222727104e-4,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Rhodobacterales,Rhodobacteraceae,Shimia,NA,Shimia NA,1,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Psychrosphaera;s__uncultured_bacterium,1.1636927851047e-4,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Alteromonadales,Pseudoalteromonadaceae,Psychrosphaera,uncultured_bacterium,Psychrosphaera uncultured_bacterium,1,yes,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Algicola;s__uncultured_bacterium,7.1299272230226e-4,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Alteromonadales,Pseudoalteromonadaceae,Algicola,uncultured_bacterium,Algicola uncultured_bacterium,1,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio_mediterranei,0.0208393365103994,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Vibrionales,Vibrionaceae,Vibrio,Vibrio_mediterranei,Vibrio Vibrio_mediterranei,1,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Algicola;s__Algicola_bacteriolytica,0.00753444900070191,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Alteromonadales,Pseudoalteromonadaceae,Algicola,Algicola_bacteriolytica,Algicola Algicola_bacteriolytica,1,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Amphritea;__,0.00902138978166907,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Oceanospirillales,Nitrincolaceae,Amphritea,NA,Amphritea NA,1,no,yes
123C4,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22;f__JGI_0000069-P22;g__JGI_0000069-P22;__,4.7840703387639e-4,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,JGI_0000069-P22,JGI_0000069-P22,JGI_0000069-P22,NA,JGI_0000069-P22 NA,1,yes,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Aestuariicella;s__uncultured_bacterium,0,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Cellvibrionales,Cellvibrionaceae,Aestuariicella,uncultured_bacterium,Aestuariicella uncultured_bacterium,0,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;__,1.2745206694004e-4,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,SAR11_clade,Clade_II,Clade_II,NA,Clade_II NA,1,yes,yes
123C4,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;__,0,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella,NA,Leeuwenhoekiella NA,0,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;__,0.00164209981898112,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,Pseudomonas NA,1,yes,yes
123C4,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;__,0.00113598581403081,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Corynebacteriales,Corynebacteriaceae,Corynebacterium,NA,Corynebacterium NA,1,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonadaceae;s__uncultured_gamma,0,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Alteromonadales,Alteromonadaceae,Alteromonadaceae,uncultured_gamma,Alteromonadaceae uncultured_gamma,0,yes,yes
123C4,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;__,0,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,NA,Tenacibaculum NA,0,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Nitrincolaceae;s__uncultured_gamma,0.0013521001884074,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Oceanospirillales,Nitrincolaceae,Nitrincolaceae,uncultured_gamma,Nitrincolaceae uncultured_gamma,1,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Pontibacterium;s__uncultured_bacterium,0.00244006058591008,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Oceanospirillales,Nitrincolaceae,Pontibacterium,uncultured_bacterium,Pontibacterium uncultured_bacterium,1,yes,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__uncultured;__,0.0118493479626141,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Oceanospirillales,Saccharospirillaceae,uncultured,NA,uncultured NA,1,no,yes
123C4,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales;f__Actinomarinaceae;g__Candidatus_Actinomarina;__,0.00123573090989693,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Actinomarinales,Actinomarinaceae,Candidatus_Actinomarina,NA,Candidatus_Actinomarina NA,1,yes,yes
123C4,d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Malaciobacter;s__uncultured_bacterium,0.0159185784476708,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Campylobacterales,Arcobacteraceae,Malaciobacter,uncultured_bacterium,Malaciobacter uncultured_bacterium,1,no,yes
123C4,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__,0,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Flavobacteriales,Flavobacteriaceae,Aquibacter,NA,Aquibacter NA,0,yes,yes
123C4,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;__,0,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Rhodobacterales,Rhodobacteraceae,Sulfitobacter,NA,Sulfitobacter NA,0,yes,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Psychrobium;s__uncultured_bacterium,0,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Alteromonadales,Shewanellaceae,Psychrobium,uncultured_bacterium,Psychrobium uncultured_bacterium,0,yes,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Pseudoteredinibacter;s__uncultured_bacterium,0,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Cellvibrionales,Cellvibrionaceae,Pseudoteredinibacter,uncultured_bacterium,Pseudoteredinibacter uncultured_bacterium,0,yes,yes
123C4,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Nautella;__,0.00124866082973143,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Rhodobacterales,Rhodobacteraceae,Nautella,NA,Nautella NA,1,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas_phenolica,6.1140049503121e-4,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas_phenolica,Pseudoalteromonas Pseudoalteromonas_phenolica,1,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_III;g__Clade_III;__,0.00130038050906942,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,SAR11_clade,Clade_III,Clade_III,NA,Clade_III NA,1,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Litoribrevibacter;s__Litoribrevibacter_euphylliae,0.00376999519745835,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Oceanospirillales,Saccharospirillaceae,Litoribrevibacter,Litoribrevibacter_euphylliae,Litoribrevibacter Litoribrevibacter_euphylliae,1,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__,0,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Cellvibrionales,Spongiibacteraceae,Spongiibacter,NA,Spongiibacter NA,0,yes,yes
123C4,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22;f__JGI_0000069-P22;g__JGI_0000069-P22;s__uncultured_bacterium,0.00114522147105545,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,JGI_0000069-P22,JGI_0000069-P22,JGI_0000069-P22,uncultured_bacterium,JGI_0000069-P22 uncultured_bacterium,1,yes,yes
123C4,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;s__unidentified_marine,0.00159961579666777,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,SAR11_clade,Clade_II,Clade_II,unidentified_marine,Clade_II unidentified_marine,1,yes,yes
123C4,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus,0,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Rhodobacterales,Rhodobacteraceae,Tropicibacter,Tropicibacter_phthalicicus,Tropicibacter Tropicibacter_phthalicicus,0,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella;__,0.00110827884295689,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,NA,Escherichia-Shigella NA,1,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Limimaricola;__,0,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Rhodobacterales,Rhodobacteraceae,Limimaricola,NA,Limimaricola NA,0,no,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__uncultured_Colwelliaceae,0,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Alteromonadales,Colwelliaceae,Thalassotalea,uncultured_Colwelliaceae,Thalassotalea uncultured_Colwelliaceae,0,yes,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__uncultured_marine,0,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Alteromonadales,Colwelliaceae,Thalassotalea,uncultured_marine,Thalassotalea uncultured_marine,0,no,yes
123C4,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;s__uncultured_bacterium,0,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Flavobacteriales,Flavobacteriaceae,Aquibacter,uncultured_bacterium,Aquibacter uncultured_bacterium,0,yes,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oleiphilaceae;g__Oleiphilus;s__Oleiphilus_sp.,9.78979644611918e-5,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Oceanospirillales,Oleiphilaceae,Oleiphilus,Oleiphilus_sp.,Oleiphilus Oleiphilus_sp.,1,yes,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_montiporae,0,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea_montiporae,Thalassotalea Thalassotalea_montiporae,0,yes,yes
123C4,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;__,2.2904429421109e-4,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Rhodobacterales,Rhodobacteraceae,Cognatishimia,NA,Cognatishimia NA,1,yes,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Marine_Methylotrophic_Group_3;s__uncultured_bacterium,0,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Nitrosococcales,Methylophagaceae,Marine_Methylotrophic_Group_3,uncultured_bacterium,Marine_Methylotrophic_Group_3 uncultured_bacterium,0,yes,yes
123C4,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium,4.4515866858768e-4,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Rhodobacterales,Rhodobacteraceae,Cognatishimia,uncultured_bacterium,Cognatishimia uncultured_bacterium,1,yes,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonadaceae;__,0,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Alteromonadales,Alteromonadaceae,Alteromonadaceae,NA,Alteromonadaceae NA,0,yes,yes
123C4,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__Tenacibaculum_litopenaei,0,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum_litopenaei,Tenacibaculum Tenacibaculum_litopenaei,0,yes,yes
123C4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_loyana,0,2024-07-06,123,C4,4,cleavage,control,0,July 6th,1313891,0.99%,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea_loyana,Thalassotalea Thalassotalea_loyana,0,yes,yes
