"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"PWY-6654"	"hpf"	"hpf"	"hpf"	-0.970635241454982	-0.0348147970152442	0.159155516670911	4.55839866308603e-06	0.000151132582647348	1.38696247209457e-24	2.03328698409064e-22	NA	"abundance"	63	35
"TEICHOICACID-PWY"	"hpf"	"hpf"	"hpf"	-0.905309600841668	-0.0348147970152442	0.167918124982964	4.58104880660761e-06	0.000151132582647348	4.58104880660761e-06	0.000130404224281296	NA	"abundance"	63	63
"PWY-6654"	"leachate"	".L:hpf"	"leachate.L:hpf"	1.6914526933274	0	0.369504862121832	4.70296946845416e-06	0.000153744347350556	9.40591681898649e-06	0.000253010533149251	NA	"prevalence"	63	35
"PWY-5265"	"hpf"	"hpf"	"hpf"	-1.03577502330175	-0.0348147970152442	0.19417723643223	4.87061402840748e-06	0.000157790342758138	9.74120433393395e-06	0.000259647373700858	NA	"abundance"	63	62
"ORNDEG-PWY"	"hpf"	"hpf"	"hpf"	-0.906948932940235	-0.0348147970152442	0.154744649541746	5.02308581373653e-06	0.000161276933805327	1.0046146396082e-05	0.000265363074173985	NA	"abundance"	63	41
"PWY-5741"	"hpf"	"hpf"	"hpf"	0.399363654370333	-0.0348147970152442	0.0797373334414849	6.36200582500774e-06	0.000202458167670158	6.36200582500774e-06	0.000177651438846883	NA	"abundance"	63	63
"PWY-5181"	"hpf"	"hpf"	"hpf"	-0.686239109709486	-0.0348147970152442	0.129437486437678	1.03052313583753e-05	0.000325066771620329	1.03052313583753e-05	0.000269776235203181	NA	"abundance"	63	63
"PWY-7446"	"hpf"	"hpf"	"hpf"	-1.5450983491477	-0.0348147970152442	0.306398327642985	1.13568063977557e-05	0.000355122398315907	2.27134838184598e-05	0.000554966121297701	NA	"abundance"	63	57
"HOMOSER-METSYN-PWY"	"hpf"	"hpf"	"hpf"	0.175098717141703	-0.0348147970152442	0.0274336465419265	1.236706446583e-05	0.000383378998440731	1.236706446583e-05	0.00032088701782136	NA	"abundance"	63	63
"PWY0-845"	"hpf"	"hpf"	"hpf"	-0.444244004281147	-0.0348147970152442	0.079543882121763	1.666036531921e-05	0.000512057040067342	1.666036531921e-05	0.000428492904525646	NA	"abundance"	63	63
"PWY-7332"	"hpf"	"hpf"	"hpf"	0.518709591083232	-0.0348147970152442	0.112085998004583	1.70308254880429e-05	0.00051900719029663	1.70308254880429e-05	0.000434212002877755	NA	"abundance"	63	63
"GLUCUROCAT-PWY"	"hpf"	"hpf"	"hpf"	-0.31011900396572	-0.0348147970152442	0.0475327766073192	1.76432567596909e-05	0.000533152531998728	1.76432567596909e-05	0.000445948524305292	NA	"abundance"	63	63
"ENTBACSYN-PWY"	"hpf"	"hpf"	"hpf"	-0.320336028602659	-0.0348147970152442	0.0501561588466444	1.80037384480826e-05	0.000539512028827541	1.80037384480826e-05	0.000451170607946821	NA	"abundance"	63	63
"CATECHOL-ORTHO-CLEAVAGE-PWY"	"hpf"	"hpf"	"hpf"	-0.318094116350224	-0.0348147970152442	0.0499896211953913	1.90801269148941e-05	0.000567042449470737	1.90801269148941e-05	0.000474092645037877	NA	"abundance"	63	63
"THREOCAT-PWY"	"hpf"	"hpf"	"hpf"	-1.15282708046146	-0.0348147970152442	0.226878660307256	2.19016501974421e-05	0.000645560115655753	2.19016501974421e-05	0.00053962721326807	NA	"abundance"	63	45
"PPGPPMET-PWY"	"hpf"	"hpf"	"hpf"	0.157224402181043	-0.0348147970152442	0.0243378416274047	2.59423705839562e-05	0.000758445240812248	2.59423705839562e-05	0.00062862008720793	NA	"abundance"	63	63
"PWY-7198"	"hpf"	"hpf"	"hpf"	-1.39198558914331	-0.0348147970152442	0.212197696155176	2.68604141565034e-05	0.000772720394454289	2.68604141565034e-05	0.000640282392738764	NA	"abundance"	63	21
