"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"PWY1G-0"	"hpf"	"hpf"	"hpf"	-2.08793788465728	-0.00349310135176019	0.3439652480668	1.64922154284509e-07	7.82486076593247e-06	1.64922154284509e-07	6.75386027003669e-06	NA	"abundance"	63	63
"METHANOGENESIS-PWY"	"leachate"	".C:hpf"	"leachate.C:hpf"	-1.44467539217469	0	0.276914051871419	1.81791875880804e-07	8.52257627641196e-06	3.63583718713321e-07	1.36059873028717e-05	NA	"prevalence"	63	51
"PWY-5183"	"hpf"	"hpf"	"hpf"	-0.722582765914118	-0.00349310135176019	0.10980186199078	2.32890920419221e-07	1.07431079635512e-05	2.32890920419221e-07	9.38177295509071e-06	NA	"abundance"	63	63
"PWY-5837"	"hpf"	"hpf"	"hpf"	-0.462192953329362	-0.00349310135176019	0.0579649987035012	2.34613327797208e-07	1.07431079635512e-05	2.34613327797208e-07	9.38177295509071e-06	NA	"abundance"	63	63
"PWY-5417"	"hpf"	"hpf"	"hpf"	-0.745499694169799	-0.00349310135176019	0.115848329630524	3.07321360566909e-07	1.35715020375903e-05	3.07321360566909e-07	1.18455674993844e-05	NA	"abundance"	63	63
"PWY-5431"	"hpf"	"hpf"	"hpf"	-0.745499694169799	-0.00349310135176019	0.115848329630524	3.047597089172e-07	1.35715020375903e-05	3.047597089172e-07	1.18455674993844e-05	NA	"abundance"	63	63
"PWY-6182"	"hpf"	"hpf"	"hpf"	-0.739124299799543	-0.00349310135176019	0.114780744086237	3.10166374652902e-07	1.35715020375903e-05	3.10166374652902e-07	1.18455674993844e-05	NA	"abundance"	63	63
"PWY-6572"	"hpf"	"hpf"	"hpf"	0.530773830765816	-0.00349310135176019	0.0759424591325235	3.00916080747323e-07	1.35715020375903e-05	3.00916080747323e-07	1.18455674993844e-05	NA	"abundance"	63	63
"PWY-6396"	"hpf"	"hpf"	"hpf"	-0.494094994997056	-0.00349310135176019	0.0671430737613481	3.64267385866821e-07	1.5763571049929e-05	3.64267385866821e-07	1.36059873028717e-05	NA	"abundance"	63	63
"PWY-5427"	"leachate"	".Q:hpf"	"leachate.Q:hpf"	4.43051353003888	0	0.873174791199422	3.89481260558538e-07	1.64922280008551e-05	7.78962369421423e-07	2.75801363923273e-05	NA	"prevalence"	63	53
"PWY-6956"	"leachate"	".Q:hpf"	"leachate.Q:hpf"	4.43051353003888	0	0.873174791199422	3.89481260558538e-07	1.64922280008551e-05	7.78962369421423e-07	2.75801363923273e-05	NA	"prevalence"	63	53
"PWY-5863"	"hpf"	"hpf"	"hpf"	-0.433225068405183	-0.00349310135176019	0.0542470271515216	4.40925074458941e-07	1.84719462044607e-05	4.40925074458941e-07	1.62902644357167e-05	NA	"abundance"	63	63
"PWY-6565"	"hpf"	"hpf"	"hpf"	-0.530554895473355	-0.00349310135176019	0.0778016980551687	6.32839717505006e-07	2.62328716582602e-05	6.32839717505006e-07	2.31292709655862e-05	NA	"abundance"	63	63
"PWY-5861"	"hpf"	"hpf"	"hpf"	-0.388240308858878	-0.00349310135176019	0.0455221320798781	7.36624720407941e-07	3.02169598850674e-05	7.36624720407941e-07	2.66360364326233e-05	NA	"abundance"	63	63
"PWY-7242"	"hpf"	"hpf"	"hpf"	-0.322017503639893	-0.00349310135176019	0.0252410818419942	8.33839858059683e-07	3.38521789797838e-05	8.33839858059683e-07	2.92187801808749e-05	NA	"abundance"	63	63
"PWY-7003"	"hpf"	"hpf"	"hpf"	-0.398852495756032	-0.00349310135176019	0.0491811131654342	8.56787565131906e-07	3.44288717498923e-05	8.56787565131906e-07	2.97165401416668e-05	NA	"abundance"	63	63
"PWY-1422"	"hpf"	"hpf"	"hpf"	-1.59453055203021	-0.00349310135176019	0.282924599144681	1.10673515653053e-06	4.40234651153255e-05	2.21346908819835e-06	7.09771833093038e-05	NA	"abundance"	63	60
"KDO-NAGLIPASYN-PWY"	"hpf"	"hpf"	"hpf"	-0.481353433714486	-0.00349310135176019	0.070445553407671	1.18488686731332e-06	4.66608448347985e-05	1.18488686731332e-06	4.06811157777573e-05	NA	"abundance"	63	63
